RIC,Ex_Cntrb_ID,Bid_Price,Ask_Price,Mid_Price,Spread,DATE,TIME_MIN
GBP=,NEDBANK LTD  JHB,1.2519,1.2529,1.2524,1.00E-03,01/12/2016,00:15:22
GBP=,S E B        STO,1.2519,1.2529,1.2524,1.00E-03,01/12/2016,00:14:41
GBP=,S E B        STO,1.2519,1.2529,1.2524,1.00E-03,01/12/2016,00:15:21
GBP=,S E B        STO,1.2519,1.2529,1.2524,1.00E-03,01/12/2016,00:16:23
GBP=,S E B        STO,1.2518,1.2528,1.2523,1.00E-03,01/12/2016,00:15:01
GBP=,S E B        STO,1.2518,1.2528,1.2523,1.00E-03,01/12/2016,00:15:41
GBP=,S E B        STO,1.2518,1.2528,1.2523,1.00E-03,01/12/2016,00:16:01
GBP=,S E B        STO,1.2518,1.2528,1.2523,1.00E-03,01/12/2016,00:16:42
GBP=,S E B        STO,1.2516,1.2526,1.2521,1.00E-03,01/12/2016,00:09:59
GBP=,S E B        STO,1.2515,1.2525,1.252,1.00E-03,01/12/2016,00:09:19
GBP=,S E B        STO,1.2515,1.2525,1.252,1.00E-03,01/12/2016,00:09:39
GBP=,S E B        STO,1.2515,1.2525,1.252,1.00E-03,01/12/2016,00:10:19
GBP=,S E B        STO,1.2515,1.2525,1.252,1.00E-03,01/12/2016,00:13:20
GBP=,S E B        STO,1.2514,1.2524,1.2519,1.00E-03,01/12/2016,00:13:00
GBP=,S E B        STO,1.2514,1.2524,1.2519,1.00E-03,01/12/2016,00:13:41
GBP=,S E B        STO,1.2514,1.2524,1.2519,1.00E-03,01/12/2016,00:14:21
GBP=,S E B        STO,1.2513,1.2523,1.2518,1.00E-03,01/12/2016,00:12:40
GBP=,S E B        STO,1.2513,1.2523,1.2518,1.00E-03,01/12/2016,00:14:01
GBP=,S E B        STO,1.2512,1.2522,1.2517,1.00E-03,01/12/2016,00:11:41
GBP=,S E B        STO,1.2512,1.2522,1.2517,1.00E-03,01/12/2016,00:12:00
GBP=,S E B        STO,1.2512,1.2522,1.2517,1.00E-03,01/12/2016,00:12:20
GBP=,HSBC         LON,1.2511,1.2521,1.2516,1.00E-03,01/12/2016,00:11:21
GBP=,NEDBANK LTD  JHB,1.2511,1.2521,1.2516,1.00E-03,01/12/2016,00:11:23
GBP=,S E B        STO,1.2511,1.2521,1.2516,1.00E-03,01/12/2016,00:11:20
GBP=,S E B        STO,1.251,1.252,1.2515,0.001,01/12/2016,00:10:40
GBP=,S E B        STO,1.2509,1.2519,1.2514,0.001,01/12/2016,00:11:00
GBP=,HSBC         LON,1.2517,1.2526,1.25215,9.00E-04,01/12/2016,00:14:51
GBP=,HSBC         LON,1.2515,1.2524,1.25195,9.00E-04,01/12/2016,00:13:11
GBP=,NEDBANK LTD  JHB,1.2515,1.2524,1.25195,9.00E-04,01/12/2016,00:13:14
GBP=,HSBC         LON,1.2513,1.2522,1.25175,9.00E-04,01/12/2016,00:12:39
GBP=,HSBC         LON,1.2519,1.2527,1.2523,8.00E-04,01/12/2016,00:15:23
GBP=,HSBC         LON,1.2519,1.2527,1.2523,8.00E-04,01/12/2016,00:16:25
GBP=,NEDBANK LTD  JHB,1.2519,1.2527,1.2523,8.00E-04,01/12/2016,00:16:26
GBP=,HSBC         LON,1.2515,1.2523,1.2519,8.00E-04,01/12/2016,00:14:21
GBP=,HSBC         LON,1.2513,1.2521,1.2517,8.00E-04,01/12/2016,00:11:51
GBP=,HSBC         LON,1.2513,1.2521,1.2517,8.00E-04,01/12/2016,00:13:51
GBP=,HSBC         LON,1.2512,1.252,1.2516,8.00E-04,01/12/2016,00:10:51
GBP=,DANSKE BANK  COP,1.2521,1.2528,1.25245,7.00E-04,01/12/2016,00:15:54
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:03
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:06
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:09
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:12
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:15
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:18
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:25
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:43
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:05
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:08
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:12
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:16
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:19
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:22
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:25
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:28
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:31
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:34
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:37
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:40
GBP=,DANSKE BANK  COP,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:43
GBP=,HSBC         LON,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:53
GBP=,NEDBANK LTD  JHB,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:07
GBP=,NEDBANK LTD  JHB,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:15:55
GBP=,NEDBANK LTD  JHB,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:18
GBP=,NEDBANK LTD  JHB,1.252,1.2527,1.25235,7.00E-04,01/12/2016,00:16:42
GBP=,DANSKE BANK  COP,1.2519,1.2526,1.25225,7.00E-04,01/12/2016,00:14:54
GBP=,HSBC         LON,1.2519,1.2526,1.25225,7.00E-04,01/12/2016,00:16:55
GBP=,DANSKE BANK  COP,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:09:54
GBP=,DANSKE BANK  COP,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:10:00
GBP=,DANSKE BANK  COP,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:10:03
GBP=,DANSKE BANK  COP,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:10:06
GBP=,DANSKE BANK  COP,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:10:09
GBP=,DANSKE BANK  COP,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:10:15
GBP=,HSBC         LON,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:10:11
GBP=,NEDBANK LTD  JHB,1.2517,1.2524,1.25205,7.00E-04,01/12/2016,00:10:10
GBP=,HSBC         LON,1.2516,1.2523,1.25195,7.00E-04,01/12/2016,00:09:21
GBP=,NEDBANK LTD  JHB,1.2516,1.2523,1.25195,7.00E-04,01/12/2016,00:09:22
GBP=,DANSKE BANK  COP,1.2515,1.2522,1.25185,7.00E-04,01/12/2016,00:13:34
GBP=,DANSKE BANK  COP,1.2515,1.2522,1.25185,7.00E-04,01/12/2016,00:13:37
GBP=,DANSKE BANK  COP,1.2515,1.2522,1.25185,7.00E-04,01/12/2016,00:13:57
GBP=,NEDBANK LTD  JHB,1.2515,1.2522,1.25185,7.00E-04,01/12/2016,00:13:38
GBP=,DANSKE BANK  COP,1.2514,1.2521,1.25175,7.00E-04,01/12/2016,00:13:47
GBP=,DANSKE BANK  COP,1.2514,1.2521,1.25175,7.00E-04,01/12/2016,00:14:06
GBP=,DANSKE BANK  COP,1.2514,1.2521,1.25175,7.00E-04,01/12/2016,00:14:09
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:11:36
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:11:39
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:11:45
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:11:48
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:11:51
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:12:03
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:12:15
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:12:18
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:12:22
GBP=,DANSKE BANK  COP,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:12:25
GBP=,NEDBANK LTD  JHB,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:11:38
GBP=,NEDBANK LTD  JHB,1.2513,1.252,1.25165,7.00E-04,01/12/2016,00:12:19
GBP=,DANSKE BANK  COP,1.2512,1.2519,1.25155,7.00E-04,01/12/2016,00:11:15
GBP=,DANSKE BANK  COP,1.2512,1.2519,1.25155,7.00E-04,01/12/2016,00:11:18
GBP=,DANSKE BANK  COP,1.2511,1.2518,1.25145,7.00E-04,01/12/2016,00:11:12
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:14:42
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:14:45
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:15:00
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:15:22
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:15:31
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:15:34
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:15:37
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:15:47
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:15:50
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:16:46
GBP=,DANSKE BANK  COP,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:16:49
GBP=,NEDBANK LTD  JHB,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:14:43
GBP=,NEDBANK LTD  JHB,1.2521,1.2527,1.2524,6.00E-04,01/12/2016,00:16:51
GBP=,BTM          TOK,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:16:30
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:14:39
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:14:57
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:15:28
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:15:40
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:15:57
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:16:02
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:16:53
GBP=,DANSKE BANK  COP,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:16:56
GBP=,NEDBANK LTD  JHB,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:14:58
GBP=,NEDBANK LTD  JHB,1.252,1.2526,1.2523,6.00E-04,01/12/2016,00:16:59
GBP=,BTM          TOK,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:15:30
GBP=,DANSKE BANK  COP,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:14:27
GBP=,DANSKE BANK  COP,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:14:30
GBP=,DANSKE BANK  COP,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:14:33
GBP=,DANSKE BANK  COP,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:14:36
GBP=,DANSKE BANK  COP,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:14:48
GBP=,DANSKE BANK  COP,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:14:51
GBP=,NEDBANK LTD  JHB,1.2519,1.2525,1.2522,6.00E-04,01/12/2016,00:14:34
GBP=,DANSKE BANK  COP,1.2518,1.2524,1.2521,6.00E-04,01/12/2016,00:14:24
GBP=,BTM          TOK,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:10:00
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:11
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:14
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:17
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:27
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:30
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:38
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:41
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:45
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:48
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:51
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:10:12
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:10:18
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:10:21
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:10:24
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:13:05
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:13:08
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:13:14
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:13:16
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:13:19
GBP=,DANSKE BANK  COP,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:13:22
GBP=,NEDBANK LTD  JHB,1.2517,1.2523,1.252,6.00E-04,01/12/2016,00:09:47
GBP=,BTM          TOK,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:13:30
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:09:08
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:10:27
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:12:43
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:12:46
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:12:49
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:12:54
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:12:57
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:13:02
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:13:25
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:13:31
GBP=,DANSKE BANK  COP,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:14:21
GBP=,NEDBANK LTD  JHB,1.2516,1.2522,1.2519,6.00E-04,01/12/2016,00:12:58
GBP=,BTM          TOK,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:13:00
GBP=,BTM          TOK,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:14:00
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:09:02
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:09:05
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:12:40
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:13:28
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:13:44
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:13:54
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:14:00
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:14:03
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:14:12
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:14:15
GBP=,DANSKE BANK  COP,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:14:18
GBP=,DNB BANK     OSL,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:13:52
GBP=,DNB BANK     OSL,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:14:12
GBP=,NEDBANK LTD  JHB,1.2515,1.2521,1.2518,6.00E-04,01/12/2016,00:13:55
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:10:30
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:10:33
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:10:36
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:10:39
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:11:54
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:12:00
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:12:06
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:12:28
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:12:31
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:12:34
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:12:37
GBP=,DANSKE BANK  COP,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:13:50
GBP=,NEDBANK LTD  JHB,1.2514,1.252,1.2517,6.00E-04,01/12/2016,00:12:11
GBP=,BTM          TOK,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:12:00
GBP=,DANSKE BANK  COP,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:11:21
GBP=,DANSKE BANK  COP,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:11:24
GBP=,DANSKE BANK  COP,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:11:27
GBP=,DANSKE BANK  COP,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:11:30
GBP=,DANSKE BANK  COP,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:11:33
GBP=,DANSKE BANK  COP,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:11:42
GBP=,DNB BANK     OSL,1.2513,1.2519,1.2516,6.00E-04,01/12/2016,00:11:18
GBP=,BTM          TOK,1.2512,1.2518,1.2515,6.00E-04,01/12/2016,00:11:30
GBP=,DANSKE BANK  COP,1.2512,1.2518,1.2515,6.00E-04,01/12/2016,00:10:42
GBP=,DANSKE BANK  COP,1.2512,1.2518,1.2515,6.00E-04,01/12/2016,00:10:45
GBP=,DANSKE BANK  COP,1.2512,1.2518,1.2515,6.00E-04,01/12/2016,00:10:48
GBP=,DANSKE BANK  COP,1.2512,1.2518,1.2515,6.00E-04,01/12/2016,00:10:51
GBP=,DANSKE BANK  COP,1.2512,1.2518,1.2515,6.00E-04,01/12/2016,00:10:54
GBP=,DANSKE BANK  COP,1.2512,1.2518,1.2515,6.00E-04,01/12/2016,00:10:57
GBP=,DANSKE BANK  COP,1.2511,1.2517,1.2514,6.00E-04,01/12/2016,00:11:00
GBP=,DANSKE BANK  COP,1.2511,1.2517,1.2514,6.00E-04,01/12/2016,00:11:03
GBP=,DANSKE BANK  COP,1.2511,1.2517,1.2514,6.00E-04,01/12/2016,00:11:06
GBP=,DANSKE BANK  COP,1.2511,1.2517,1.2514,6.00E-04,01/12/2016,00:11:09
GBP=,CIBC         TOR,1.2522,1.2527,1.25245,5.00E-04,01/12/2016,00:15:08
GBP=,CIBC         TOR,1.2522,1.2527,1.25245,5.00E-04,01/12/2016,00:15:51
GBP=,CIBC         TOR,1.2522,1.2527,1.25245,5.00E-04,01/12/2016,00:15:56
GBP=,CIBC         TOR,1.2522,1.2527,1.25245,5.00E-04,01/12/2016,00:16:22
GBP=,CIBC         TOR,1.2522,1.2527,1.25245,5.00E-04,01/12/2016,00:16:24
GBP=,CIBC         TOR,1.2522,1.2527,1.25245,5.00E-04,01/12/2016,00:16:33
GBP=,BTM          TOK,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:16:00
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:14:41
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:14:46
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:14:57
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:15:02
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:15:13
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:15:18
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:15:29
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:15:34
GBP=,CIBC         TOR,1.2521,1.2526,1.25235,5.00E-04,01/12/2016,00:15:45
