RIC,Ex_Cntrb_ID,Bid_Price,Ask_Price,Mid_Price,Spread,DATE,TIME_MIN
GBP=,MDM BANK     MOW,1.2515,1.2517,1.2516,2.00E-04,01/12/2016,00:11:38
GBP=,SOC GEN      SOF,1.2515,1.2517,1.2516,2.00E-04,01/12/2016,00:09:01
GBP=,SOC GEN      SOF,1.2515,1.2517,1.2516,2.00E-04,01/12/2016,00:12:02
GBP=,SOC GEN      SOF,1.2515,1.2517,1.2516,2.00E-04,01/12/2016,00:13:17
GBP=,ZUERCHER KB  ZUR,1.2515,1.2517,1.2516,2.00E-04,01/12/2016,00:11:41
GBP=,ASANPACIFIBK MOW,1.2514,1.2516,1.2515,2.00E-04,01/12/2016,00:10:53
GBP=,INTERPROMBAN MOW,1.2514,1.2516,1.2515,2.00E-04,01/12/2016,00:10:49
GBP=,INTERPROMBAN MOW,1.2514,1.2516,1.2515,2.00E-04,01/12/2016,00:10:54
GBP=,INTERPROMBAN MOW,1.2514,1.2516,1.2515,2.00E-04,01/12/2016,00:11:15
GBP=,NEDBANK LTD  JHB,1.2514,1.2516,1.2515,2.00E-04,01/12/2016,00:10:50
GBP=,SOC GEN      SOF,1.2514,1.2516,1.2515,2.00E-04,01/12/2016,00:11:02
GBP=,ASANPACIFIBK MOW,1.2513,1.2515,1.2514,2.00E-04,01/12/2016,00:11:09
GBP=,INTERPROMBAN MOW,1.2513,1.2515,1.2514,2.00E-04,01/12/2016,00:11:05
GBP=,INTERPROMBAN MOW,1.2513,1.2515,1.2514,2.00E-04,01/12/2016,00:11:10
GBP=,SOC GEN      SOF,1.2513,1.2515,1.2514,2.00E-04,01/12/2016,00:11:31
GBP=,SOC GEN      SOF,1.2513,1.2515,1.2514,2.00E-04,01/12/2016,00:11:46
GBP=,SOC GEN      SOF,1.2511,1.2513,1.2512,2.00E-04,01/12/2016,00:11:17
GBP=,ALFA-BANK    MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:14:44
GBP=,ALFA-BANK    MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:36
GBP=,ALFA-BANK    MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:47
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:14:41
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:02
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:07
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:12
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:17
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:22
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:28
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:33
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:38
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:49
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:55
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:05
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:22
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:27
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:33
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:38
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:44
GBP=,ASANPACIFIBK MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:49
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:14:45
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:07
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:13
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:20
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:30
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:35
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:46
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:51
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:56
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:23
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:28
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:34
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:39
GBP=,MDM BANK     MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:49
GBP=,NEDBANK LTD  JHB,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:31
GBP=,NEDBANK LTD  JHB,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:35
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:14:58
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:08
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:15:38
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:00
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:11
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:21
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:31
GBP=,Raiffeisen   MOW,1.2523,1.2524,1.25235,1.00E-04,01/12/2016,00:16:42
GBP=,ALFA-BANK    MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:14:54
GBP=,ASANPACIFIBK MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:15:43
GBP=,ASANPACIFIBK MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:16:00
GBP=,ASANPACIFIBK MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:16:55
GBP=,MDM BANK     MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:14:56
GBP=,MDM BANK     MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:15:25
GBP=,MDM BANK     MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:16:02
GBP=,MDM BANK     MOW,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:16:58
GBP=,ZUERCHER KB  ZUR,1.2522,1.2523,1.25225,1.00E-04,01/12/2016,00:14:42
GBP=,ALFA-BANK    MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:34
GBP=,ASANPACIFIBK MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:25
GBP=,ASANPACIFIBK MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:30
GBP=,ASANPACIFIBK MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:36
GBP=,ASANPACIFIBK MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:51
GBP=,MDM BANK     MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:28
GBP=,MDM BANK     MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:34
GBP=,MDM BANK     MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:49
GBP=,Raiffeisen   MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:27
GBP=,Raiffeisen   MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:38
GBP=,Raiffeisen   MOW,1.2521,1.2522,1.25215,1.00E-04,01/12/2016,00:14:48
GBP=,ALFA-BANK    MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:05
GBP=,ASANPACIFIBK MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:09:54
GBP=,ASANPACIFIBK MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:09:59
GBP=,ASANPACIFIBK MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:04
GBP=,ASANPACIFIBK MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:09
GBP=,MDM BANK     MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:09:54
GBP=,MDM BANK     MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:01
GBP=,MDM BANK     MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:09
GBP=,Raiffeisen   MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:09:50
GBP=,Raiffeisen   MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:01
GBP=,Raiffeisen   MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:11
GBP=,Raiffeisen   MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:10:21
GBP=,Raiffeisen   MOW,1.252,1.2521,1.25205,1.00E-04,01/12/2016,00:13:15
GBP=,ALFA-BANK    MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:14
GBP=,ALFA-BANK    MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:24
GBP=,ALFA-BANK    MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:34
GBP=,ALFA-BANK    MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:45
GBP=,ALFA-BANK    MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:10:25
GBP=,ALFA-BANK    MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:09
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:13
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:20
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:32
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:38
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:48
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:10:25
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:05
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:10
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:16
GBP=,ASANPACIFIBK MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:21
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:10
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:15
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:28
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:35
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:40
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:47
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:10:18
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:00
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:05
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:11
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:16
GBP=,MDM BANK     MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:21
GBP=,NEDBANK LTD  JHB,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:15
GBP=,NEDBANK LTD  JHB,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:30
GBP=,NEDBANK LTD  JHB,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:13:07
GBP=,Raiffeisen   MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:20
GBP=,Raiffeisen   MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:30
GBP=,Raiffeisen   MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:12:44
GBP=,Raiffeisen   MOW,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:12:55
GBP=,ZUERCHER KB  ZUR,1.2519,1.252,1.25195,1.00E-04,01/12/2016,00:09:41
GBP=,ALFA-BANK    MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:12:48
GBP=,ALFA-BANK    MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:29
GBP=,ALFA-BANK    MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:14:00
GBP=,ALFA-BANK    MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:14:22
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:09:08
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:12:43
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:12:49
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:26
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:31
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:36
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:57
GBP=,ASANPACIFIBK MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:14:20
GBP=,MDM BANK     MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:12:43
GBP=,MDM BANK     MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:12:49
GBP=,MDM BANK     MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:26
GBP=,MDM BANK     MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:31
GBP=,MDM BANK     MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:55
GBP=,MDM BANK     MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:14:01
GBP=,NEDBANK LTD  JHB,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:12:50
GBP=,NEDBANK LTD  JHB,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:31
GBP=,Raiffeisen   MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:09:06
GBP=,Raiffeisen   MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:25
GBP=,Raiffeisen   MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:36
GBP=,Raiffeisen   MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:57
GBP=,Raiffeisen   MOW,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:14:17
GBP=,ZUERCHER KB  ZUR,1.2518,1.2519,1.25185,1.00E-04,01/12/2016,00:13:41
GBP=,ALFA-BANK    MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:09:02
GBP=,ALFA-BANK    MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:13:50
GBP=,ALFA-BANK    MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:11
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:09:03
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:10:31
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:12:26
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:13:47
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:13:52
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:03
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:08
GBP=,ASANPACIFIBK MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:15
GBP=,MDM BANK     MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:09:05
GBP=,MDM BANK     MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:10:29
GBP=,MDM BANK     MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:10:38
GBP=,MDM BANK     MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:13:50
GBP=,MDM BANK     MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:06
GBP=,MDM BANK     MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:11
GBP=,MDM BANK     MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:18
GBP=,NEDBANK LTD  JHB,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:19
GBP=,Raiffeisen   MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:10:31
GBP=,Raiffeisen   MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:13:47
GBP=,Raiffeisen   MOW,1.2517,1.2518,1.25175,1.00E-04,01/12/2016,00:14:07
GBP=,ALFA-BANK    MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:29
GBP=,ALFA-BANK    MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:00
GBP=,ALFA-BANK    MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:14
GBP=,ALFA-BANK    MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:24
GBP=,ALFA-BANK    MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:38
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:38
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:49
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:54
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:04
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:11
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:21
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:32
GBP=,ASANPACIFIBK MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:38
GBP=,MDM BANK     MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:50
GBP=,MDM BANK     MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:59
GBP=,MDM BANK     MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:04
GBP=,MDM BANK     MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:16
GBP=,MDM BANK     MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:22
GBP=,MDM BANK     MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:32
GBP=,MDM BANK     MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:38
GBP=,NEDBANK LTD  JHB,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:10:42
GBP=,NEDBANK LTD  JHB,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:26
GBP=,Raiffeisen   MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:28
GBP=,Raiffeisen   MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:38
GBP=,Raiffeisen   MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:48
GBP=,Raiffeisen   MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:11:58
GBP=,Raiffeisen   MOW,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:12:24
GBP=,ZUERCHER KB  ZUR,1.2516,1.2517,1.25165,1.00E-04,01/12/2016,00:10:41
GBP=,ALFA-BANK    MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:11:19
GBP=,ASANPACIFIBK MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:10:43
GBP=,ASANPACIFIBK MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:10:48
GBP=,ASANPACIFIBK MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:11:21
GBP=,ASANPACIFIBK MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:11:33
GBP=,ASANPACIFIBK MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:11:44
GBP=,MDM BANK     MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:10:44
GBP=,MDM BANK     MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:10:53
GBP=,MDM BANK     MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:11:18
GBP=,MDM BANK     MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:11:28
GBP=,Raiffeisen   MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:10:43
GBP=,Raiffeisen   MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:10:53
GBP=,Raiffeisen   MOW,1.2515,1.2516,1.25155,1.00E-04,01/12/2016,00:11:18
GBP=,ALFA-BANK    MOW,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:10:57
GBP=,ASANPACIFIBK MOW,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:10:58
GBP=,ASANPACIFIBK MOW,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:11:04
GBP=,ASANPACIFIBK MOW,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:11:14
GBP=,MDM BANK     MOW,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:10:58
GBP=,MDM BANK     MOW,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:11:13
GBP=,NEDBANK LTD  JHB,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:10:59
GBP=,NEDBANK LTD  JHB,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:11:06
GBP=,Raiffeisen   MOW,1.2514,1.2515,1.25145,1.00E-04,01/12/2016,00:11:05
GBP=,MDM BANK     MOW,1.2513,1.2514,1.25135,1.00E-04,01/12/2016,00:11:07
